,OFFENSE_CODE_GROUP,DISTRICT,YEAR,MONTH,DAY_OF_WEEK,HOUR,Lat,Long
100429,Larceny,B2,2018,9,6,15,42.30673444,-71.07712722
100440,Larceny,D4,2018,9,6,13,42.35009599,-71.07732109999999
100461,Larceny,A1,2018,9,6,11,42.36179428,-71.0571127
100467,Larceny,E18,2018,9,6,14,42.2518944,-71.1253531
100499,Larceny,E13,2018,9,7,11,42.3046919,-71.11040643
100500,Larceny,B3,2018,9,6,12,42.26994732,-71.09380308
100518,Larceny,A1,2018,9,6,11,42.35540738,-71.06312433
100527,Larceny,D4,2018,9,4,23,42.34439568,-71.08632016
100532,Larceny,D14,2018,9,4,0,42.34634585,-71.14148751
100539,Larceny,D4,2018,9,6,9,42.34410718,-71.1018026
100553,Larceny,D14,2018,9,6,4,42.36322934,-71.12927491
100560,Larceny,E18,2018,9,5,10,42.33744152,-71.10428096
100576,Larceny,D4,2018,9,5,20,42.34255919,-71.06270824
100601,Larceny,A1,2018,9,6,3,42.35698857,-71.06084937
100603,Larceny,A1,2018,9,6,2,42.35956116,-71.06684150000001
100631,Larceny,C11,2018,9,5,18,42.30839354,-71.06473124
100635,Larceny,B2,2018,9,5,17,42.32809966,-71.06321676
100661,Larceny,A15,2018,9,5,19,42.38342728,-71.07577143
100683,Larceny,D4,2018,9,5,18,42.34840576,-71.08688339
100690,Larceny,D4,2018,9,5,18,42.34980175,-71.07840978
100692,Larceny,D4,2018,9,5,17,42.34813158,-71.08027002
100699,Larceny,D14,2018,9,5,17,42.35042609,-71.16637332
100701,Larceny,D4,2018,9,2,13,42.34601613,-71.0938121
100704,Larceny,E13,2018,9,5,17,42.31771534,-71.09823049
100717,Larceny,B2,2018,9,3,15,42.33138384,-71.09734804
100729,Larceny,A1,2018,9,1,0,42.36174101,-71.06376562
100759,Larceny,C11,2018,9,5,14,42.31590678,-71.05257093
100770,Larceny,E5,2018,9,5,14,42.32696647,-71.06198607
100771,Larceny,E13,2018,9,6,9,42.32077767,-71.10553808
100776,Larceny,D14,2018,9,5,13,42.34937839,-71.13249037
100777,Larceny,A1,2018,9,3,15,42.35086495,-71.058317
100780,Larceny,A1,2018,9,5,11,42.35997967,-71.05474135
100783,Larceny,E13,2018,8,1,0,42.30098889,-71.12708146
100797,Larceny,A1,2018,9,3,21,42.35602373,-71.06177615
100804,Larceny,B2,2018,8,5,9,42.33044113,-71.08373481
100815,Larceny,A1,2018,9,5,10,42.36656621,-71.05809013
100839,Larceny,A1,2018,9,5,9,42.35521625,-71.06012863
100849,Larceny,A15,2018,9,6,15,42.37790964,-71.06082439
100861,Larceny,B2,2018,9,1,13,42.33153805,-71.08015661
100862,Larceny,D14,2018,9,3,10,42.3499624,-71.14762531
100904,Larceny,B2,2018,9,5,2,42.32367935,-71.06785645
100931,Larceny,D4,2018,9,4,22,42.35059717,-71.07881031
100956,Larceny,D4,2018,9,4,22,42.34063708,-71.07572281
100965,Larceny,D4,2018,9,4,21,42.33899339,-71.08008595
100966,Larceny,D4,2018,9,4,21,42.34601613,-71.0938121
100973,Larceny,A1,2018,9,4,20,42.35602373,-71.06177615
100983,Larceny,E18,2018,9,3,23,42.2864784,-71.11430926
100991,Larceny,D14,2018,9,4,18,42.34902699,-71.129878
100993,Larceny,D14,2018,9,4,18,42.34902699,-71.129878
100999,Larceny,D4,2018,9,4,17,42.33401829,-71.07638124
101008,Larceny,D4,2018,9,4,12,42.34862382,-71.08277637
101015,Larceny,A1,2018,7,6,11,42.36639313,-71.05601459
101018,Larceny,B2,2018,9,4,19,42.33209622,-71.09860557
101030,Larceny,A1,2018,9,4,17,42.35645514,-71.06956975
101032,Larceny,E13,2018,9,4,14,42.31915678,-71.10067583
101050,Larceny,B2,2018,9,4,17,42.33428841,-71.07239518
101064,Larceny,A1,2018,9,1,10,42.35913205,-71.05504984
101071,Larceny,D4,2018,9,4,15,42.34507026,-71.08960466
101093,Larceny,D4,2018,5,7,13,42.34442266,-71.09833083
101096,Larceny,B2,2018,9,4,13,42.33380683,-71.10377843
101105,Larceny,D4,2018,9,1,1,42.345182799999996,-71.10066932
101108,Larceny,C6,2018,9,4,14,42.347972399999996,-71.07849582
101110,Larceny,D4,2018,9,1,8,42.34285014,-71.06516235
101113,Larceny,E13,2018,8,5,0,42.291159,-71.11844
101114,Larceny,D4,2018,9,4,13,42.35095909,-71.0741278
101119,Larceny,B2,2018,9,4,14,42.32809966,-71.06321676
101125,Larceny,D4,2018,9,4,14,42.35095909,-71.0741278
101126,Larceny,D4,2018,9,4,12,42.35176179,-71.07452168
101129,Larceny,D4,2018,9,6,0,42.34640381,-71.07551289
101134,Larceny,D4,2018,9,3,19,42.34280177,-71.10069509999998
101136,Larceny,B2,2018,9,4,12,42.33044113,-71.08373481
101170,Larceny,E13,2018,9,4,12,42.31771534,-71.09823049
101176,Larceny,D14,2018,9,4,10,42.34937839,-71.13249037
101186,Larceny,D4,2018,9,4,10,42.34862382,-71.08277637
101192,Larceny,D4,2018,7,1,23,42.34439568,-71.08632016
101214,Larceny,B3,2018,9,2,14,42.28414025,-71.09305138
101219,Larceny,A1,2018,9,3,10,42.35103105,-71.06373331
101225,Larceny,B2,2018,9,6,19,42.325972799999995,-71.08954428
101263,Larceny,E18,2018,9,3,23,42.25843909,-71.12348834
101291,Larceny,C11,2018,9,3,21,42.31285716,-71.05604436
101310,Larceny,A1,2018,9,3,19,42.35540738,-71.06312433
101318,Larceny,E13,2018,9,3,19,42.31771534,-71.09823049
101321,Larceny,B2,2018,9,3,16,42.33153805,-71.08015661
101322,Larceny,C11,2018,9,3,7,42.30033703,-71.06267619
101331,Larceny,A1,2018,9,3,18,42.35997967,-71.05474135
101339,Larceny,D4,2018,9,3,13,42.34416701,-71.10359107
101371,Larceny,D4,2018,9,3,14,42.34243945,-71.0844553
101388,Larceny,D4,2018,9,3,14,42.34044966,-71.08845935
101394,Larceny,A7,2018,9,3,17,42.36995418,-71.03900989
101399,Larceny,C11,2018,9,3,11,42.28789854,-71.050054
101401,Larceny,D4,2018,9,3,9,42.34335843,-71.08576891
101402,Larceny,D14,2018,9,1,22,42.34906578,-71.13414695
101408,Larceny,D4,2018,9,3,16,42.34932471,-71.08014801
101414,Larceny,A1,2018,9,3,10,42.35555882,-71.05849336
101439,Larceny,D14,2018,9,7,12,42.34835708,-71.13645291
101456,Larceny,A1,2018,9,3,13,42.35734023,-71.05491314
101476,Larceny,C6,2018,9,3,8,42.33221444,-71.0401545
101489,Larceny,C6,2018,9,3,11,42.33485456,-71.0302343
101502,Larceny,E18,2018,9,3,11,42.2518944,-71.1253531
101546,Larceny,B2,2018,9,3,9,42.32863172,-71.08309899
101595,Larceny,D4,2018,9,2,14,42.34980175,-71.07840978
101596,Larceny,B2,2018,9,7,15,42.3088984,-71.08305190000002
101609,Larceny,A1,2018,9,2,20,42.35892279,-71.05835354
101620,Larceny,B2,2018,9,1,14,42.32872589,-71.08382217
101626,Larceny,D4,2018,9,1,10,42.34295335,-71.08833139
101634,Larceny,A1,2018,9,2,19,42.36303798,-71.05524751
101645,Larceny,E13,2018,9,7,9,42.31265126,-71.11414509
101653,Larceny,E13,2018,9,2,18,42.31193403,-71.11429090000001
101664,Larceny,B2,2018,9,2,18,42.33153805,-71.08015661
101676,Larceny,D4,2018,9,2,16,42.35248907,-71.07099135
101680,Larceny,D4,2018,9,2,13,42.35141082,-71.07920855
101681,Larceny,C11,2018,9,4,18,42.28581121,-71.07115483
101701,Larceny,A1,2018,9,2,16,42.35942556,-71.05288819
101704,Larceny,E5,2018,9,2,9,42.32696647,-71.06198607
101718,Larceny,A1,2018,9,3,10,42.3635655,-71.06449385
101724,Larceny,C6,2018,9,2,10,42.32393123,-71.06000286
101737,Larceny,D4,2018,7,2,8,42.33952756,-71.07999981
101745,Larceny,D4,2018,9,2,10,42.35118005,-71.07666607
101752,Larceny,D4,2018,9,6,23,42.34710196,-71.08841746
101753,Larceny,C6,2018,8,4,20,42.33042505,-71.05237796
101767,Larceny,B3,2018,9,1,22,42.28347978,-71.07645408
101779,Larceny,C6,2018,9,1,15,42.33731438,-71.04852327
101790,Larceny,C11,2018,9,2,10,42.32004176,-71.06104118
101809,Larceny,B2,2018,9,5,1,42.33123776,-71.09140736
101823,Larceny,B2,2018,9,2,8,42.33330171,-71.08181675
101833,Larceny,D14,2018,9,7,0,42.35413031,-71.13236948
101847,Larceny,D4,2018,9,2,3,42.35024571,-71.08918485
101850,Larceny,E13,2018,9,2,2,42.32485142,-71.10784125
101864,Larceny,B3,2018,9,2,0,42.28092154,-71.08766264
101868,Larceny,D4,2018,9,1,21,42.34044966,-71.08845935
101884,Larceny,A1,2018,9,1,20,42.35602373,-71.06177615
101918,Larceny,E13,2018,9,1,19,42.31544795,-71.09817611
101931,Larceny,D4,2018,9,1,19,42.34840576,-71.08688339
101947,Larceny,C6,2018,9,1,16,42.3196138,-71.04158781
101950,Larceny,B2,2018,9,6,11,42.33799689,-71.1056602
101960,Larceny,B2,2018,9,1,17,42.33391238,-71.10524519
101967,Larceny,A1,2018,9,1,17,42.35997967,-71.05474135
101972,Larceny,D4,2018,9,6,11,42.34598862,-71.1047765
101981,Larceny,E18,2018,9,1,17,42.2533034,-71.12971806
101984,Larceny,B2,2018,9,7,22,42.31989006,-71.07626209
101989,Larceny,A15,2018,5,2,9,42.38246841,-71.06607855
102005,Larceny,D4,2018,9,7,22,42.34268073,-71.09937714
102045,Larceny,D14,2018,9,7,19,42.35073963,-71.13047909
102075,Larceny,C11,2018,9,7,20,42.28657334,-71.06408374
102088,Larceny,D4,2018,9,7,18,42.34901954,-71.08130134
102106,Larceny,A7,2018,9,1,11,42.38423979,-71.00003921
102136,Larceny,C6,2018,8,5,11,42.34934874,-71.04925904
102164,Larceny,A7,2018,9,1,8,42.37418221,-71.03677361
102169,Larceny,D4,2018,9,7,18,42.34062522,-71.09892824
102178,Larceny,D4,2018,9,7,21,42.33428841,-71.07239518
102195,Larceny,C11,2018,9,1,1,42.29549707,-71.07211394
102249,Larceny,E13,2018,9,7,18,42.31771534,-71.09823049
102251,Larceny,D4,2018,9,7,18,42.35095909,-71.0741278
102252,Larceny,D14,2018,9,7,18,42.34902699,-71.129878
102266,Larceny,D4,2018,9,7,18,42.35176179,-71.07452168
102272,Larceny,A1,2018,9,7,17,42.35997967,-71.05474135
102287,Larceny,B2,2018,9,7,16,42.30896999,-71.08284839
102291,Larceny,D4,2018,9,7,16,42.34442266,-71.09833083
102315,Larceny,D14,2018,9,6,23,42.3437315,-71.13875811
102318,Larceny,D4,2018,9,7,14,42.34862382,-71.08277637
102320,Larceny,D4,2018,9,7,14,42.33816387,-71.07461217
102324,Larceny,D14,2018,9,1,11,42.34023408,-71.14800614
102326,Larceny,B3,2018,9,7,14,42.28541846,-71.08366378
102328,Larceny,B2,2018,9,7,13,42.31430348,-71.08856593
102335,Larceny,D14,2018,9,7,12,42.34906578,-71.13414695
102345,Larceny,D4,2018,9,7,12,42.33401829,-71.07638124
102355,Larceny,D4,2018,9,7,0,42.34666861,-71.07212579
102358,Larceny,C6,2018,9,7,12,42.3465477,-71.04284093
102362,Larceny,D14,2018,9,6,17,42.34359933,-71.14575674
102370,Larceny,D4,2018,9,7,10,42.344684,-71.100472
102378,Larceny,B3,2018,9,7,10,42.2857651,-71.08763245
102420,Larceny,D4,2018,9,7,3,42.34877575,-71.09606805
102480,Larceny,D14,2018,9,6,18,42.35068065,-71.12769723
102498,Larceny,B2,2018,9,3,7,42.33830258,-71.10235253
102512,Larceny,E5,2018,9,6,10,42.25867638,-71.15116479
102518,Larceny,E18,2018,9,6,18,42.2445177,-71.13722687
102520,Larceny,A1,2018,9,1,19,42.35972137,-71.05852359999999
102530,Larceny,A7,2018,9,6,18,42.37161486,-71.03766485
102536,Larceny,A1,2018,9,6,13,42.36165196,-71.05630529
102544,Larceny,A1,2018,9,2,18,42.36694506,-71.05777777
102568,Larceny,A1,2018,9,6,11,42.35512339,-71.0608798
102571,Larceny,A1,2018,8,7,0,42.36394509,-71.05942841
102572,Larceny,D4,2018,9,6,8,42.34999733,-71.08103440000001
102576,Larceny,C6,2018,9,6,3,42.35003557,-71.0487301
102619,Larceny,B2,2018,9,6,10,42.31200869,-71.08295425
102641,Larceny,B2,2018,9,5,23,42.33188687,-71.0995439
102741,Larceny,C11,2018,9,4,0,42.29848866,-71.06313294
102755,Larceny,D4,2018,9,5,17,42.341332,-71.08074350000001
102769,Larceny,C6,2018,9,5,16,42.33557815,-71.03867318
102770,Larceny,D14,2018,9,5,15,42.35042609,-71.16637332
102782,Larceny,A1,2018,9,5,16,42.35602373,-71.06177615
102783,Larceny,D14,2018,9,5,13,42.35245870000001,-71.13762608
102796,Larceny,E18,2018,9,5,15,42.33744152,-71.10428096
102802,Larceny,A1,2018,9,5,10,42.35383485,-71.05320638
102806,Larceny,B2,2018,9,5,13,42.33167475,-71.09640092
102812,Larceny,E5,2018,9,5,14,42.28788933,-71.12658585
102820,Larceny,B2,2018,9,5,13,42.31760693,-71.06636894
102835,Larceny,B3,2018,9,5,13,42.29648008,-71.08001594
102856,Larceny,B2,2018,9,5,11,42.338570000000004,-71.10670681
102868,Larceny,B2,2018,9,5,10,42.338570000000004,-71.10670681
102878,Larceny,A7,2018,9,5,9,42.3712953,-71.04342377
102909,Larceny,D4,2018,9,2,10,42.34241506,-71.09521114
102921,Larceny,A1,2018,9,5,8,42.35754620000001,-71.05881953
102927,Larceny,A1,2018,9,3,1,42.34873541,-71.07049185
102934,Larceny,D4,2018,9,4,19,42.34717072,-71.09855075
102939,Larceny,A7,2018,7,4,7,42.37900759,-71.02790689
102979,Larceny,A1,2018,9,4,12,42.34827698,-71.07038932
102984,Larceny,D14,2018,9,4,17,42.3519478,-71.13410791
102988,Larceny,D4,2018,9,4,21,42.33401829,-71.07638124
102992,Larceny,E13,2018,9,3,19,42.31668732,-71.11261214
103004,Larceny,C6,2018,9,4,16,42.32648547,-71.05487817
103030,Larceny,A1,2018,9,4,16,42.35540738,-71.06312433
103034,Larceny,E18,2018,9,2,21,42.2656321,-71.11051694
103041,Larceny,D4,2018,9,4,12,42.35157076,-71.07186599
103049,Larceny,B3,2018,9,4,17,42.37382755,-71.04052459
103055,Larceny,B2,2018,9,3,18,42.33972732,-71.1086826
103073,Larceny,A1,2018,9,4,17,42.35997967,-71.05474135
103075,Larceny,C11,2018,9,4,12,42.30344073,-71.06674608
103077,Larceny,C11,2018,9,4,16,42.28458088,-71.03973966
103083,Larceny,D14,2018,9,6,2,42.35107111,-71.12570166
103086,Larceny,B2,2018,9,4,8,42.33076942,-71.07766482
103088,Larceny,D4,2018,9,4,16,42.34243945,-71.0844553
103091,Larceny,C11,2018,9,4,15,42.29623685,-71.04853645
103096,Larceny,E18,2018,9,1,18,42.253372,-71.11654302
103104,Larceny,D4,2018,9,3,18,42.33790301,-71.07145236
103112,Larceny,D4,2018,9,4,14,42.35157076,-71.07186599
103114,Larceny,D14,2018,8,2,12,42.35555336,-71.15274721
103126,Larceny,A1,2018,9,4,14,42.35064439,-71.06811584
103131,Larceny,B2,2018,9,4,13,42.32809966,-71.06321676
103134,Larceny,A15,2018,9,4,12,42.37479451,-71.06600871
103145,Larceny,D4,2018,9,1,23,42.34285014,-71.06516235
103160,Larceny,E5,2018,9,4,12,42.27620181,-71.13788919
103164,Larceny,C11,2018,9,4,11,42.30204532,-71.07071522
103208,Larceny,A15,2018,9,2,17,42.37840325,-71.05729035
103218,Larceny,B2,2018,8,5,17,42.33209622,-71.09860557
103251,Larceny,D4,2018,9,4,0,42.34314406,-71.09589305
103263,Larceny,B3,2018,9,3,21,42.29260629,-71.08989828
103301,Larceny,D4,2018,9,3,18,42.34376458,-71.08866865
103303,Larceny,C6,2018,9,3,17,42.347972399999996,-71.07849582
103322,Larceny,B2,2018,9,3,18,42.31860134,-71.08405792
103333,Larceny,B2,2018,8,2,17,42.32435506,-71.07440305
103335,Larceny,B2,2018,9,4,0,42.31865102,-71.08162344
103354,Larceny,D4,2018,9,3,15,42.35237073,-71.07227173
103361,Larceny,C11,2018,9,3,8,42.29990887,-71.06424768
103362,Larceny,C11,2018,9,3,8,42.29990887,-71.06424768
103366,Larceny,D4,2018,9,3,16,42.35237073,-71.07227173
103370,Larceny,D14,2018,9,6,12,42.34802988,-71.13550939
103373,Larceny,D4,2018,9,3,11,42.33816387,-71.07461217
103378,Larceny,C6,2018,9,6,17,42.347972399999996,-71.07849582
103382,Larceny,C6,2018,9,5,22,42.33571838,-71.03025592
103397,Larceny,C6,2018,9,3,13,42.32696647,-71.06198607
103405,Larceny,B2,2018,9,3,6,42.31741922,-71.09567995
103417,Larceny,A1,2018,9,2,22,42.35094628,-71.06685604
103421,Larceny,A1,2018,9,1,17,42.35683318,-71.05842905
103426,Larceny,A1,2018,9,3,12,42.36489527,-71.06050249
103433,Larceny,D4,2018,9,3,1,42.34241506,-71.09521114
103437,Larceny,A1,2018,9,3,6,42.35997967,-71.05474135
103442,Larceny,B2,2018,9,3,11,42.3169665,-71.08254058
103447,Larceny,B2,2018,9,3,11,42.30994883,-71.08146033
103480,Larceny,A1,2018,9,4,17,42.36658726,-71.06019881
103486,Larceny,B3,2018,9,7,9,42.28716674,-71.07633479
103508,Larceny,D4,2018,9,2,8,42.33790301,-71.07145236
103514,Larceny,B3,2018,9,2,8,42.26956689,-71.09075049
103552,Larceny,D4,2018,9,2,23,42.34877575,-71.09606805
103564,Larceny,C11,2018,9,2,21,42.30854728,-71.05821219
103573,Larceny,E5,2018,9,2,21,42.28045654,-71.12069275
103583,Larceny,C11,2018,9,2,17,42.28581121,-71.07115483
103600,Larceny,D4,2018,9,2,16,42.34862382,-71.08277637
103602,Larceny,A1,2018,9,6,0,42.35066174,-71.06602232
103615,Larceny,C6,2018,9,2,15,42.33210843,-71.07014395
103628,Larceny,C11,2018,9,2,17,42.3078206,-71.06336696
103660,Larceny,D4,2018,9,2,10,42.34241506,-71.09521114
103666,Larceny,C6,2018,9,2,16,42.32445145,-71.05810679999999
103667,Larceny,D4,2018,9,2,16,42.34999733,-71.08103440000001
103713,Larceny,C6,2018,9,2,14,42.347972399999996,-71.07849582
103714,Larceny,A1,2018,9,2,14,42.35979038,-71.07078234
103717,Larceny,B2,2018,9,2,14,42.33066305,-71.08317741
103722,Larceny,A15,2018,8,3,8,42.37150618,-71.06042702
103723,Larceny,A1,2018,9,2,12,42.35426247,-71.05883334
103728,Larceny,B3,2018,9,2,12,42.30021684,-71.08097940000002
103730,Larceny,A1,2018,9,2,11,42.36020464,-71.05620816
103766,Larceny,C11,2018,9,1,0,42.30203902,-71.06009072
103795,Larceny,A1,2018,9,1,20,42.35942556,-71.05288819
103863,Larceny,E13,2018,9,1,14,42.32242182,-71.10988918
103871,Larceny,D4,2018,9,1,20,42.34353469,-71.09980109
103878,Larceny,D4,2018,8,4,12,42.34601613,-71.0938121
103885,Larceny,A1,2018,8,4,8,42.35602373,-71.06177615
103888,Larceny,C11,2018,9,7,12,42.31111005,-71.05388269
103894,Larceny,D4,2018,9,2,23,42.35423003,-71.07696583
103910,Larceny,B2,2018,9,1,17,42.31836105,-71.07106326
103914,Larceny,D14,2018,8,3,20,42.35543929,-71.16213259999999
103915,Larceny,D4,2018,9,6,9,42.34767067,-71.07620742
103933,Larceny,C6,2018,9,1,13,42.347972399999996,-71.07849582
103934,Larceny,E18,2018,9,1,17,42.28671034,-71.10822888
103943,Larceny,A1,2018,9,1,16,42.35540738,-71.06312433
103952,Larceny,B2,2018,9,5,19,42.32969471,-71.0704441
103962,Larceny,A1,2018,9,7,0,42.36067984,-71.05482325
103979,Larceny,C11,2018,9,5,15,42.31546333,-71.05444093
104020,Larceny,B2,2018,9,1,11,42.33428841,-71.07239518
104028,Larceny,A1,2018,9,6,15,42.35997967,-71.05474135
104035,Larceny,A1,2018,9,7,18,42.36779593,-71.05418245
104036,Larceny,A1,2018,9,7,18,42.36779593,-71.05418245
104038,Larceny,D14,2018,8,5,12,42.36068705,-71.12492224
104039,Larceny,A1,2018,9,1,3,42.35329779999999,-71.05860521
104045,Larceny,D4,2018,9,7,21,42.34339388,-71.09849282
104048,Larceny,D4,2018,9,1,10,42.34932471,-71.08014801
104068,Larceny,C11,2018,1,1,0,42.30149875,-71.05071215
104103,Larceny,C11,2018,9,1,5,42.30254239,-71.05956690000001
104129,Larceny,A1,2018,9,1,0,42.35140041,-71.06480285
104155,Larceny,A1,2018,9,7,17,42.35602373,-71.06177615
104158,Larceny,A7,2018,9,6,22,42.37083684,-71.03397707
104170,Larceny,B2,2018,9,7,17,42.31578,-71.066399
104174,Larceny,D4,2018,9,7,19,42.34442266,-71.09833083
104180,Larceny,C6,2018,9,7,16,42.32077172,-71.06129990000001
104191,Larceny,A1,2018,9,3,14,42.36165196,-71.05630529
104196,Larceny,B2,2018,9,6,22,42.31909398,-71.09556647
104197,Larceny,B2,2018,9,7,17,42.32874077,-71.08771559
104204,Larceny,A1,2018,9,7,16,42.36339154,-71.05488123
104205,Larceny,D14,2018,9,7,13,42.34446622,-71.14136327
104226,Larceny,D4,2018,9,7,14,42.34241506,-71.09521114
104236,Larceny,B3,2018,9,4,17,42.28987906,-71.08948844
104250,Larceny,A1,2018,8,5,9,42.35988372,-71.06016189
104264,Larceny,B2,2018,9,7,9,42.338570000000004,-71.10670681
104290,Larceny,B2,2018,9,7,8,42.3169665,-71.08254058
104293,Larceny,D14,2018,9,7,8,42.34942119,-71.14899739
104300,Larceny,D14,2018,9,7,6,42.35007201,-71.13202926
104314,Larceny,D14,2018,9,7,3,42.3539856,-71.13291937
104319,Larceny,A1,2018,9,7,2,42.3509006,-71.06068690000001
104366,Larceny,D4,2018,9,6,19,42.34901954,-71.08130134
104388,Larceny,D4,2018,9,6,18,42.35059717,-71.07881031
104392,Larceny,A15,2018,8,3,19,42.37878819,-71.06846644
104398,Larceny,D4,2018,9,6,18,42.33903373,-71.07997273
104402,Larceny,B2,2018,9,6,19,42.32525339,-71.09670872
104404,Larceny,C6,2018,9,6,17,42.336112,-71.04665434
104407,Larceny,D4,2018,9,6,18,42.35118005,-71.07666607
104427,Larceny,D4,2018,9,6,13,42.34709349,-71.08764568
104438,Larceny,D14,2018,9,3,22,42.35595391,-71.13852468
104449,Larceny,D4,2018,9,5,23,42.34717363,-71.0964439
104452,Larceny,C11,2018,9,6,12,42.30782846,-71.05837474
104453,Larceny,D4,2018,9,6,12,42.34840576,-71.08688339
104481,Larceny,E5,2018,9,6,12,42.27581799,-71.13991259
104487,Larceny,C11,2018,9,6,12,42.3036967,-71.07104897
104498,Larceny,B2,2018,9,1,13,42.325694899999995,-71.06816778
104505,Larceny,E5,2018,8,5,16,42.28647565,-71.13221272
104508,Larceny,C11,2018,9,6,10,42.28526024,-71.06444063
104528,Larceny,C11,2018,9,3,19,42.29554105,-71.05928805
104529,Larceny,C11,2018,9,3,19,42.29554105,-71.05928805
104538,Larceny,D4,2018,9,6,9,42.34489594,-71.09659186
104603,Larceny,C6,2018,9,6,1,42.336112,-71.04665434
104615,Larceny,A1,2018,9,6,0,42.36643546,-71.06135413
104644,Larceny,D4,2018,9,5,21,42.34999733,-71.08103440000001
104651,Larceny,C11,2018,9,5,20,42.3036967,-71.07104897
104657,Larceny,A1,2018,9,5,19,42.3518674,-71.05720373
104665,Larceny,B2,2018,9,1,22,42.32006163,-71.09297076
104694,Larceny,E18,2018,9,5,14,42.24124926,-71.12629908
104705,Larceny,D4,2018,9,4,7,42.3460551,-71.07050669
104711,Larceny,A1,2018,9,5,16,42.37620267,-71.03979926
104714,Larceny,C6,2018,9,4,22,42.33536755,-71.05081638
104718,Larceny,D4,2018,9,5,13,42.34241506,-71.09521114
104721,Larceny,D4,2018,9,3,9,42.34138415,-71.07898883
104731,Larceny,D4,2018,9,5,16,42.33401829,-71.07638124
104733,Larceny,C11,2018,9,5,15,42.30238445,-71.07238956
104775,Larceny,C6,2018,8,4,14,42.33142637,-71.03820913
104783,Larceny,B2,2018,9,5,13,42.3169665,-71.08254058
104788,Larceny,E5,2018,9,5,12,42.28059505,-71.17091524
104795,Larceny,D4,2018,9,4,11,42.34221544,-71.08577075
104796,Larceny,A1,2018,9,5,9,42.35602373,-71.06177615
104797,Larceny,A1,2018,9,3,10,42.34827698,-71.07038932
104813,Larceny,A7,2018,9,5,12,42.36802589,-71.0349944
104814,Larceny,C11,2018,9,2,8,42.30406551,-71.07003320000001
104823,Larceny,A1,2018,9,2,9,42.35997967,-71.05474135
104844,Larceny,E18,2018,9,6,16,42.279267,-71.11900247
104849,Larceny,D4,2018,9,5,9,42.33401829,-71.07638124
104871,Larceny,D4,2018,9,5,1,42.34890734,-71.0718933
104882,Larceny,E18,2018,9,5,4,42.25843909,-71.12348834
104901,Larceny,B3,2018,9,4,23,42.27267557,-71.09192911
104908,Larceny,D4,2018,9,5,0,42.34676463,-71.08747789
104915,Larceny,A15,2018,9,4,23,42.38020475,-71.057414
104927,Larceny,C6,2018,9,4,23,42.35235105,-71.04463592
104937,Larceny,E13,2018,9,4,20,42.31591905,-71.09691295
104948,Larceny,D4,2018,9,4,12,42.34999733,-71.08103440000001
104949,Larceny,D4,2018,9,4,12,42.34999733,-71.08103440000001
104961,Larceny,D4,2018,9,4,18,42.34840576,-71.08688339
104966,Larceny,A1,2018,8,5,18,42.35272948,-71.06256291
104971,Larceny,A1,2018,8,1,17,42.35174282,-71.0627594
104983,Larceny,D14,2018,9,4,17,42.34794869,-71.13800075
104997,Larceny,B3,2018,9,4,16,42.28431486,-71.07410838
104998,Larceny,D4,2018,9,2,18,42.34862382,-71.08277637
105011,Larceny,A1,2018,9,4,14,42.352311900000004,-71.06370509999999
105014,Larceny,B2,2018,8,6,10,42.32274491,-71.07799077
105033,Larceny,D4,2018,8,5,15,42.33961962,-71.07699237
105040,Larceny,D4,2018,9,3,18,42.34597769,-71.08392801
105058,Larceny,A1,2018,9,3,19,42.35816244,-71.05254604
105070,Larceny,E18,2018,9,4,13,42.25716913,-71.12530617
105084,Larceny,C6,2018,9,3,11,42.32692112,-71.05841861
105107,Larceny,D4,2018,9,4,11,42.34840576,-71.08688339
105117,Larceny,A1,2018,9,3,21,42.35602373,-71.06177615
